"client_ip","client_port","server_ip","server_port","packets","bytes","packets_cli_to_srv","bytes_cli_to_srv","packets_srv_to_cli","bytes_srv_to_cli","start_time","duration","bits/s_cli_to_srv","bits/s_srv_to_cli"
"192.168.11.9",55337,"224.0.0.252",5355,2,150,2,150,0,0,1731.250307,0.4113159999999425,2917.464917484775,0
"192.168.11.9",50297,"224.0.0.252",5355,2,150,2,150,0,0,1733.504654,0.41056299999991097,2922.815743260499,0
"192.168.11.9",55233,"224.0.0.252",5355,2,150,2,150,0,0,1749.230225,0.41257500000006075,2908.5620796214585,0
"192.168.11.9",57363,"192.168.11.3",161,2,286,1,128,1,158,1749.251346,0.009637999999995372,106246.10915132721,131147.54098366952
"192.168.11.9",62512,"224.0.0.252",5355,1,75,1,75,0,0,1749.264764,0,0,0
"192.168.11.9",62513,"192.168.11.3",161,2,303,1,93,1,210,1749.26753,0.01382699999999204,53807.767411617,121501.41028429646
"192.168.11.9",64406,"192.168.11.3",5355,1,106,0,0,1,106,1749.34092,0,0,0
"192.168.11.9",62512,"192.168.11.3",5355,1,106,0,0,1,106,1749.34092,0,0,0
"192.168.11.9",62384,"192.168.11.1",53,2,446,1,79,1,367,1749.807263,0.02408900000000358,26236.041346668855,121881.35663579077
"192.168.11.9",58972,"224.0.0.252",5355,1,75,1,75,0,0,1750.688496,0,0,0
"192.168.11.9",61982,"224.0.0.252",5355,1,75,1,75,0,0,1750.756523,0,0,0
"192.168.11.9",58972,"192.168.11.3",5355,1,106,0,0,1,106,1750.756854,0,0,0
"192.168.11.9",61982,"192.168.11.3",5355,1,106,0,0,1,106,1750.863798,0,0,0
"192.168.11.9",62335,"224.0.0.252",5355,2,150,2,150,0,0,1751.589119,0.41120500000010907,2918.2524531551944,0
"192.168.11.9",60401,"224.0.0.252",5355,2,150,2,150,0,0,1753.945207,0.41130999999995765,2917.5074761132078,0
"192.168.11.9",64587,"224.0.0.252",5355,2,150,2,150,0,0,1756.306141,0.41133399999989706,2917.3372490489487,0
"192.168.11.9",57533,"224.0.0.252",5355,2,150,2,150,0,0,1758.666946,0.41037299999993593,2924.1689877262575,0
"192.168.11.9",62749,"224.0.0.252",5355,2,150,2,150,0,0,1761.028164,0.4108779999999115,2920.574963858514,0
"192.168.11.9",60314,"224.0.0.252",5355,2,150,2,150,0,0,1765.769113,0.41021999999998116,2925.2596167911247,0
"192.168.11.9",61956,"224.0.0.252",5355,2,150,2,150,0,0,1768.02957,0.4111159999999927,2918.8842078635257,0
"192.168.11.9",58920,"224.0.0.252",5355,2,150,2,150,0,0,1770.046182,0.4104580000000624,2923.563434017165,0
"192.168.11.9",60833,"224.0.0.252",5355,1,75,1,75,0,0,1779.21878,0,0,0
"192.168.11.9",61830,"224.0.0.252",5355,2,150,2,150,0,0,1779.220736,0.4101109999999153,2926.0370972742694,0
"192.168.11.9",61831,"192.168.11.3",161,2,286,1,128,1,158,1779.223494,0.00810999999998785,126263.87176344442,155856.9667080017
"192.168.11.9",51021,"192.168.11.3",161,2,303,1,93,1,210,1779.236314,0.012713000000076136,58522.77196535392,132148.1947604766
"192.168.11.9",60833,"192.168.11.3",5355,1,106,0,0,1,106,1779.341191,0,0,0
"192.168.11.9",51020,"192.168.11.3",5355,1,106,0,0,1,106,1779.343186,0,0,0
"192.168.11.9",51022,"192.168.11.3",161,2,177,1,88,1,89,1780.524731,0.004902000000129192,0,0
"192.168.11.9",51023,"192.168.11.3",161,2,179,1,89,1,90,1780.530324,0.004833999999846128,0,0
"192.168.11.9",51024,"192.168.11.3",161,2,1156,1,578,1,578,1780.535833,0.20780100000001767,22252.05845977453,22252.05845977453
"192.168.11.9",64691,"224.0.0.252",5355,1,75,1,75,0,0,1780.832962,0,0,0
"192.168.11.9",61633,"224.0.0.252",5355,1,75,1,75,0,0,1780.840184,0,0,0
"192.168.11.9",64691,"192.168.11.3",5355,1,106,0,0,1,106,1780.870554,0,0,0
"192.168.11.9",61633,"192.168.11.3",5355,1,106,0,0,1,106,1780.870555,0,0,0
"192.168.11.9",49553,"224.0.0.252",5355,2,150,2,150,0,0,1781.577702,0.411104000000023,2918.9694092004283,0
"192.168.11.9",60428,"224.0.0.252",5355,2,150,2,150,0,0,1783.937861,0.41138999999998305,2916.940129803956,0
"192.168.11.9",63516,"224.0.0.252",5355,2,150,2,150,0,0,1786.294801,0.4247129999998833,2825.437413030281,0
"192.168.11.9",51426,"239.255.255.250",1900,4,864,4,864,0,0,1788.403106,3.002242000000024,2302.279429839415,0
"192.168.11.9",52761,"224.0.0.252",5355,2,150,2,150,0,0,1788.651787,0.4120479999999134,2912.2820642261395,0
"192.168.11.9",65269,"192.168.10.7",161,1,88,1,88,0,0,1790.341182,0,0,0
"192.168.11.9",60900,"192.168.10.7",161,1,88,1,88,0,0,1792.34178,0,0,0
"192.168.11.9",60901,"192.168.10.7",161,1,578,1,578,0,0,1794.342099,0,0,0
"192.168.11.9",60903,"192.168.10.7",161,1,578,1,578,0,0,1797.343254,0,0,0
"192.168.11.9",63589,"224.0.0.252",5355,2,150,2,150,0,0,1800.293447,0.40988100000004124,2927.6790092731285,0
"192.168.11.9",57707,"224.0.0.252",5355,2,150,2,150,0,0,1802.550946,0.41076799999996183,2921.357067736804,0
"192.168.11.9",64381,"224.0.0.252",5355,1,75,1,75,0,0,1809.229367,0,0,0
"192.168.11.9",49790,"192.168.11.3",161,2,286,1,128,1,158,1809.235258,0.00818000000003849,125183.37408254055,154523.227383136
"192.168.11.9",49789,"224.0.0.252",5355,2,150,2,150,0,0,1809.235552,0.41081099999996695,2921.0512863581953,0
"192.168.11.9",62970,"224.0.0.252",5355,1,75,1,75,0,0,1809.247554,0,0,0
"192.168.11.9",62971,"192.168.11.3",161,2,303,1,93,1,210,1809.248284,0.011915999999928317,62437.05941628698,140986.9083593577
"192.168.11.9",64381,"192.168.11.3",5355,1,106,0,0,1,106,1809.344688,0,0,0
"192.168.11.9",62970,"192.168.11.3",5355,1,106,0,0,1,106,1809.347564,0,0,0
"192.168.11.9",54422,"224.0.0.252",5355,1,75,1,75,0,0,1810.867988,0,0,0
"192.168.11.9",54641,"192.168.11.3",5355,1,106,0,0,1,106,1810.975228,0,0,0
"192.168.11.9",54422,"192.168.11.3",5355,1,106,0,0,1,106,1810.975228,0,0,0
"192.168.11.9",60569,"224.0.0.252",5355,2,150,2,150,0,0,1811.596781,0.4101670000000013,2925.6376061457804,0
"192.168.11.9",50299,"224.0.0.252",5355,2,150,2,150,0,0,1813.955718,0.4107880000001387,2921.2148358754266,0
"192.168.11.9",52833,"224.0.0.252",5355,2,150,2,150,0,0,1816.319074,0.41158500000005915,2915.5581471623786,0
"192.168.11.9",49269,"224.0.0.252",5355,2,150,2,150,0,0,1818.676493,0.4108370000001287,2920.866426343353,0
"192.168.11.9",55378,"224.0.0.252",5355,2,150,2,150,0,0,1821.032748,0.4105569999999261,2922.858458143975,0
"192.168.11.9",55534,"224.0.0.252",5355,2,150,2,150,0,0,1832.311832,0.410457999999835,2923.563434018785,0
"192.168.11.9",50031,"224.0.0.252",5355,2,150,2,150,0,0,1832.312827,0.4105859999999666,2922.652014438139,0
"192.168.11.9",53323,"224.0.0.252",5355,2,150,2,150,0,0,1834.811836,0.4116809999998168,2914.8782673976552,0
"192.168.11.9",52160,"224.0.0.252",5355,2,150,2,150,0,0,1837.067924,0.4108760000001439,2920.589180189594,0
"192.168.11.9",49937,"224.0.0.252",5355,1,75,1,75,0,0,1839.22051,0,0,0
"192.168.11.9",49938,"192.168.11.3",161,2,286,1,128,1,158,1839.222735,0.008827999999994063,115994.56275494887,143180.78840064
"192.168.11.9",58552,"224.0.0.252",5355,2,150,2,150,0,0,1839.224149,0.4106010000000424,2922.5452446532668,0
"192.168.11.9",64443,"224.0.0.252",5355,1,75,1,75,0,0,1839.234809,0,0,0
"192.168.11.9",64444,"192.168.11.3",161,2,303,1,93,1,210,1839.235547,0.010074000000031447,73853.48421656518,166765.93210192135
"192.168.11.9",49937,"192.168.11.3",5355,1,106,0,0,1,106,1839.345124,0,0,0
"192.168.11.9",64443,"192.168.11.3",5355,1,106,0,0,1,106,1839.346111,0,0,0
"192.168.11.9",64445,"192.168.11.3",161,2,177,1,88,1,89,1840.746299,0.004741000000194617,0,0
"192.168.11.9",64446,"192.168.11.3",161,2,179,1,89,1,90,1840.751673,0.01032800000007228,68938.80712577625,69713.40046426812
"192.168.11.9",64447,"192.168.11.3",161,2,1156,1,578,1,578,1840.762582,0.2065139999999701,22390.733800133014,22390.733800133014
"192.168.11.9",56054,"224.0.0.252",5355,1,75,1,75,0,0,1841.022986,0,0,0
"192.168.11.9",57359,"224.0.0.252",5355,1,75,1,75,0,0,1841.026195,0,0,0
"192.168.11.9",56054,"192.168.11.3",5355,1,106,0,0,1,106,1841.077936,0,0,0
"192.168.11.9",57359,"192.168.11.3",5355,1,106,0,0,1,106,1841.080833,0,0,0
"192.168.11.9",54567,"224.0.0.252",5355,2,150,2,150,0,0,1841.580158,0.4097420000000511,2928.672188840417,0
"192.168.11.9",50180,"192.168.11.1",53,2,628,1,83,1,545,1842.480887,0.02194099999996979,30262.977986459788,198714.73497133236
"192.168.11.9",63044,"192.168.11.1",53,2,592,1,78,1,514,1842.554831,0.023795000000063737,26223.996637878907,172809.41374191997
"192.168.11.9",64202,"224.0.0.252",5355,2,150,2,150,0,0,1843.937352,0.41121300000008887,2918.1956796106656,0
"192.168.11.9",52383,"224.0.0.252",5355,2,150,2,150,0,0,1846.301216,0.4126859999998942,2907.7797647613625,0
"192.168.11.9",64829,"224.0.0.252",5355,2,150,2,150,0,0,1848.659676,0.4100539999999455,2926.4438342271005,0
"192.168.11.9",55124,"224.0.0.252",5355,2,150,2,150,0,0,1851.017556,0.41088700000000244,2920.510992073229,0
"192.168.11.9",55628,"192.168.11.1",53,2,538,1,76,1,462,1854.522752,0.024923999999828084,24394.158241221063,148290.80404531752
"192.168.11.9",55629,"192.168.10.7",161,1,88,1,88,0,0,1859.377766,0,0,0
"192.168.11.9",55631,"192.168.10.7",161,1,88,1,88,0,0,1861.378411,0,0,0
"192.168.11.9",55632,"192.168.10.7",161,1,578,1,578,0,0,1863.379122,0,0,0
"192.168.11.9",55633,"192.168.10.7",161,1,578,1,578,0,0,1866.380812,0,0,0
"192.168.11.9",57550,"224.0.0.252",5355,1,75,1,75,0,0,1869.222968,0,0,0
"192.168.11.9",56036,"224.0.0.252",5355,2,150,2,150,0,0,1869.224385,0.4104609999999411,2923.542066116323,0
"192.168.11.9",56037,"192.168.11.3",161,2,286,1,128,1,158,1869.225525,0.009076000000050044,112825.0330535868,139268.4001755212
"192.168.11.9",54530,"224.0.0.252",5355,1,75,1,75,0,0,1869.237338,0,0,0
"192.168.11.9",54531,"192.168.11.3",161,2,303,1,93,1,210,1869.238002,0.010019000000056622,74258.90807423848,167681.4053289256
"192.168.11.9",62132,"224.0.0.252",5355,2,150,2,150,0,0,1869.328316,0.41101199999980054,2919.622784737629,0
"192.168.11.9",57550,"192.168.11.3",5355,1,106,0,0,1,106,1869.351971,0,0,0
"192.168.11.9",54530,"192.168.11.3",5355,1,106,0,0,1,106,1869.351971,0,0,0
"192.168.11.9",52662,"224.0.0.252",5355,1,75,1,75,0,0,1871.033443,0,0,0
"192.168.11.9",53898,"224.0.0.252",5355,1,75,1,75,0,0,1871.035833,0,0,0
"192.168.11.9",52662,"192.168.11.3",5355,1,106,0,0,1,106,1871.080625,0,0,0
"192.168.11.9",53898,"192.168.11.3",5355,1,106,0,0,1,106,1871.082083,0,0,0
"192.168.11.9",64515,"224.0.0.252",5355,2,150,2,150,0,0,1871.578649,0.411391999999978,2916.925948973398,0
"192.168.11.9",64549,"224.0.0.252",5355,2,150,2,150,0,0,1873.935456,0.40981699999997545,2928.1362168969854,0
"192.168.11.9",51392,"224.0.0.252",5355,2,150,2,150,0,0,1876.293572,0.4105809999998655,2922.6876061006064,0
"192.168.11.9",62513,"224.0.0.252",5355,2,150,2,150,0,0,1878.649391,0.41062600000009297,2922.3673123468275,0
"192.168.11.9",59605,"224.0.0.252",5355,2,150,2,150,0,0,1881.005798,0.41030799999998635,2924.6322274974896,0
"192.168.11.9",54950,"224.0.0.252",5355,2,150,2,150,0,0,1894.573945,0.41095499999983076,2920.027740264735,0
"192.168.11.9",56822,"224.0.0.252",5355,2,150,2,150,0,0,1894.574415,0.41051900000002206,2923.129014734849,0
"192.168.11.9",60187,"224.0.0.252",5355,2,150,2,150,0,0,1899.224179,0.4110049999999319,2919.672510067271,0
"192.168.11.9",52900,"224.0.0.252",5355,1,75,1,75,0,0,1899.224223,0,0,0
"192.168.11.9",50274,"192.168.11.3",161,2,286,1,128,1,158,1899.230053,0.008127999999942404,125984.25196939669,155511.81102472404
"192.168.11.9",62918,"224.0.0.252",5355,1,75,1,75,0,0,1899.245319,0,0,0
"192.168.11.9",62919,"192.168.11.3",161,2,303,1,93,1,210,1899.247237,0.010229999999864958,72727.27272823277,164222.87390246108
"192.168.11.9",52900,"192.168.11.3",5355,1,106,0,0,1,106,1899.35342,0,0,0
"192.168.11.9",62918,"192.168.11.3",5355,1,106,0,0,1,106,1899.354515,0,0,0
"192.168.11.9",62920,"192.168.11.3",161,2,177,1,88,1,89,1900.971338,0.004807000000027983,0,0
"192.168.11.9",62921,"192.168.11.3",161,2,179,1,89,1,90,1900.977041,0.00664199999982884,107196.62752459316,108401.08401363353
"192.168.11.9",62922,"192.168.11.3",161,2,1156,1,578,1,578,1900.984328,0.2073609999999917,22299.275177107487,22299.275177107487
"192.168.11.9",55253,"224.0.0.252",5355,1,75,1,75,0,0,1901.246009,0,0,0
"192.168.11.9",59891,"224.0.0.252",5355,1,75,1,75,0,0,1901.248435,0,0,0
"192.168.11.9",55253,"192.168.11.3",5355,1,106,0,0,1,106,1901.288378,0,0,0
"192.168.11.9",59891,"192.168.11.3",5355,1,106,0,0,1,106,1901.28987,0,0,0
"192.168.11.9",53177,"224.0.0.252",5355,2,150,2,150,0,0,1901.580697,0.41130599999996775,2917.535849221976,0
"192.168.11.9",63755,"224.0.0.252",5355,2,150,2,150,0,0,1903.849161,0.41061999999988075,2922.4100141258305,0
"192.168.11.9",59640,"224.0.0.252",5355,2,150,2,150,0,0,1903.934507,0.41054699999995137,2922.9296523909375,0
"192.168.11.9",55145,"192.168.11.1",53,2,554,1,89,1,465,1905.313263,0.02345999999988635,30349.53111694157,158567.77493682955
"192.168.11.9",56227,"224.0.0.252",5355,2,150,2,150,0,0,1906.10766,0.41039800000021387,2923.9908576537277,0
"192.168.11.9",53235,"224.0.0.252",5355,2,150,2,150,0,0,1906.291826,0.4108439999999973,2920.8166603382497,0
"192.168.11.9",52077,"239.255.255.250",1900,4,864,4,864,0,0,1908.410302,3.002811999999949,2301.842406384455,0
"192.168.11.9",54373,"224.0.0.252",5355,2,150,2,150,0,0,1908.648611,0.410474000000022,2923.4494754842835,0
"192.168.11.9",63641,"224.0.0.252",5355,4,300,4,300,0,0,1911.003624,131.32936100000006,18.27466441415183,0
"192.168.11.9",61959,"192.168.10.7",161,1,88,1,88,0,0,1928.414033,0,0,0
"192.168.11.9",55267,"224.0.0.252",5355,1,75,1,75,0,0,1929.212613,0,0,0
"192.168.11.9",54518,"224.0.0.252",5355,2,150,2,150,0,0,1929.215,0.40972899999997026,2928.765110597705,0
"192.168.11.9",54519,"192.168.11.3",161,2,286,1,128,1,158,1929.217567,0.01272000000017215,80503.14465299854,99371.06918104508
"192.168.11.9",54069,"224.0.0.252",5355,1,75,1,75,0,0,1929.234441,0,0,0
"192.168.11.9",54070,"192.168.11.3",161,2,303,1,93,1,210,1929.235947,0.047731000000112545,15587.354130402584,35197.25126219938
"192.168.11.9",55267,"192.168.11.3",5355,1,106,0,0,1,106,1929.249828,0,0,0
"192.168.11.9",54069,"192.168.11.3",5355,1,106,0,0,1,106,1929.343211,0,0,0
"192.168.11.9",54072,"192.168.10.7",161,1,88,1,88,0,0,1930.415067,0,0,0
"192.168.11.9",62223,"224.0.0.252",5355,1,75,1,75,0,0,1931.254652,0,0,0
"192.168.11.9",62223,"192.168.11.3",5355,1,106,0,0,1,106,1931.294401,0,0,0
"192.168.11.9",55865,"224.0.0.252",5355,2,150,2,150,0,0,1931.573411,0.41040399999997135,2923.9481096677514,0
"192.168.11.9",52540,"192.168.10.7",161,1,578,1,578,0,0,1932.415907,0,0,0
"192.168.11.9",60021,"224.0.0.252",5355,2,150,2,150,0,0,1933.93147,0.41009600000006685,2926.1441223513625,0
"192.168.11.9",52239,"192.168.10.7",161,1,578,1,578,0,0,1935.416848,0,0,0
"192.168.11.9",64572,"224.0.0.252",5355,2,150,2,150,0,0,1938.365805,0.40996900000004644,2927.050581872932,0
"192.168.11.9",60757,"224.0.0.252",5355,2,150,2,150,0,0,1938.648925,0.4110319999999774,2919.4807216957947,0
"192.168.11.9",60880,"224.0.0.252",5355,2,150,2,150,0,0,1940.62047,0.4108819999999014,2920.546531608316,0
"192.168.11.9",58605,"224.0.0.252",5355,2,150,2,150,0,0,1941.004368,0.4102909999999156,2924.753406728997,0
"192.168.11.9",64823,"224.0.0.252",5355,2,150,2,150,0,0,1956.831416,0.41049199999997654,2923.321282753546,0
"192.168.11.9",52072,"224.0.0.252",5355,2,150,2,150,0,0,1956.832004,0.41069999999990614,2921.8407596792654,0
"192.168.11.9",58948,"192.168.11.1",53,2,398,1,86,1,312,1957.777864,0.02310299999999188,29779.682292353453,108037.91715365439
"192.168.11.9",65173,"224.0.0.252",5355,1,75,1,75,0,0,1959.22471,0,0,0
"192.168.11.9",65174,"192.168.11.3",161,2,286,1,128,1,158,1959.225377,0.007984999999962383,128240.45084593914,158296.80651295613
"192.168.11.9",64632,"224.0.0.252",5355,2,150,2,150,0,0,1959.225802,0.41051500000003216,2923.1574972897606,0
"192.168.11.9",50384,"224.0.0.252",5355,1,75,1,75,0,0,1959.236109,0,0,0
"192.168.11.9",50385,"192.168.11.3",161,2,303,1,93,1,210,1959.236736,0.03366299999993316,22101.41698605226,49906.42545237607
"192.168.11.9",65173,"192.168.11.3",5355,1,106,0,0,1,106,1959.247718,0,0,0
"192.168.11.9",50384,"192.168.11.3",5355,1,106,0,0,1,106,1959.349802,0,0,0
"192.168.11.9",50386,"192.168.11.3",161,2,177,1,88,1,89,1961.195244,0.006394999999884021,110086.00469316148,111336.98201922013
"192.168.11.9",50387,"192.168.11.3",161,2,179,1,89,1,90,1961.202745,0.007045000000061918,101064.58481103509,102200.14194374335
"192.168.11.9",50388,"192.168.11.3",161,2,1156,1,578,1,578,1961.210386,0.20595000000002983,22452.051468799855,22452.051468799855
"192.168.11.9",61817,"224.0.0.252",5355,1,75,1,75,0,0,1961.479943,0,0,0
"192.168.11.9",57686,"224.0.0.252",5355,1,75,1,75,0,0,1961.492395,0,0,0
"192.168.11.9",60107,"224.0.0.252",5355,2,150,2,150,0,0,1961.582749,0.40990099999999074,2927.5361611706903,0
"192.168.11.9",61817,"192.168.11.3",5355,1,106,0,0,1,106,1961.604717,0,0,0
"192.168.11.9",57686,"192.168.11.3",5355,1,106,0,0,1,106,1961.604718,0,0,0
"192.168.11.9",54547,"224.0.0.252",5355,2,150,2,150,0,0,1963.938118,0.4103549999999814,2924.2972548160847,0
"192.168.11.9",57017,"224.0.0.252",5355,2,150,2,150,0,0,1966.294304,0.4106400000000576,2922.267679719052,0
"192.168.11.9",49389,"224.0.0.252",5355,2,150,2,150,0,0,1968.650543,0.4102970000001278,2924.710636440496,0
"192.168.11.9",65347,"224.0.0.252",5355,2,150,2,150,0,0,1971.009478,0.4104899999999816,2923.335525835109,0
"192.168.11.9",62577,"224.0.0.252",5355,2,150,2,150,0,0,1972.879193,0.4114600000000337,2916.4438827587173,0
"192.168.11.9",57841,"224.0.0.252",5355,2,150,2,150,0,0,1975.134379,0.4109690000000228,2919.92826709541,0
"192.168.11.9",61376,"224.0.0.252",5355,1,75,1,75,0,0,1989.229766,0,0,0
"192.168.11.9",54091,"224.0.0.252",5355,2,150,2,150,0,0,1989.231065,0.4107850000000326,2921.2361697722768,0
"192.168.11.9",54092,"192.168.11.3",161,2,286,1,128,1,158,1989.233925,0.017442999999957465,58705.4979076132,72464.59897971005
"192.168.11.9",63451,"224.0.0.252",5355,1,75,1,75,0,0,1989.256501,0,0,0
"192.168.11.9",63452,"192.168.11.3",161,2,303,1,93,1,210,1989.257012,0.010890999999901396,68313.28620023285,154255.80754891288
"192.168.11.9",61376,"192.168.11.3",5355,1,106,0,0,1,106,1989.365952,0,0,0
"192.168.11.9",63451,"192.168.11.3",5355,1,106,0,0,1,106,1989.365952,0,0,0
"192.168.11.9",49362,"224.0.0.252",5355,1,75,1,75,0,0,1991.501645,0,0,0
"192.168.11.9",61480,"224.0.0.252",5355,2,150,2,150,0,0,1991.587393,0.41092200000002777,2920.2622395489143,0
"192.168.11.9",52426,"192.168.11.3",5355,1,106,0,0,1,106,1991.607104,0,0,0
"192.168.11.9",49362,"192.168.11.3",5355,1,106,0,0,1,106,1991.607104,0,0,0
"192.168.11.9",60041,"224.0.0.252",5355,2,150,2,150,0,0,1993.944644,0.40974900000014713,2928.6221564898733,0
"192.168.11.9",55279,"224.0.0.252",5355,2,150,2,150,0,0,1996.303214,0.4103450000000066,2924.368519172844,0
"192.168.11.9",64922,"192.168.10.7",161,1,88,1,88,0,0,1997.441966,0,0,0
"192.168.11.9",59270,"192.168.11.1",53,2,446,1,79,1,367,1998.321278,0.022045000000161963,28668.63234272428,133182.12746556723
"192.168.11.9",54685,"224.0.0.252",5355,2,150,2,150,0,0,1998.659052,0.41109899999992194,2919.0049112263173,0
"192.168.11.9",59191,"192.168.10.7",161,1,88,1,88,0,0,1999.442187,0,0,0
"192.168.11.9",63772,"192.168.10.7",161,1,578,1,578,0,0,2001.443048,0,0,0
"192.168.11.9",63774,"192.168.10.7",161,1,578,1,578,0,0,2004.443737,0,0,0
"192.168.11.9",64862,"224.0.0.252",5355,2,150,2,150,0,0,2007.392357,0.41025200000012774,2925.0314440871134,0
"192.168.11.9",64638,"224.0.0.252",5355,2,150,2,150,0,0,2009.649779,0.41060799999991104,2922.495421424473,0
"192.168.11.9",59593,"224.0.0.252",5355,2,150,2,150,0,0,2019.089312,0.41063999999983025,2922.2676797206705,0
"192.168.11.9",64813,"224.0.0.252",5355,2,150,2,150,0,0,2019.089765,0.41096600000014405,2919.949582202857,0
"192.168.11.9",49710,"224.0.0.252",5355,1,75,1,75,0,0,2019.21817,0,0,0
"192.168.11.9",58682,"224.0.0.252",5355,2,150,2,150,0,0,2019.220513,0.41035600000009254,2924.29012857063,0
"192.168.11.9",60771,"192.168.11.3",161,2,286,1,128,1,158,2019.222999,0.008546999999907712,119808.11980941346,147888.14788974475
"192.168.11.9",61470,"224.0.0.252",5355,1,75,1,75,0,0,2019.234642,0,0,0
"192.168.11.9",50373,"192.168.11.3",161,2,303,1,93,1,210,2019.238003,0.02147400000012567,34646.549315248485,78234.14361507722
"192.168.11.9",49710,"192.168.11.3",5355,1,106,0,0,1,106,2019.259476,0,0,0
"192.168.11.9",61470,"192.168.11.3",5355,1,106,0,0,1,106,2019.354255,0,0,0
"192.168.11.9",50374,"192.168.11.3",161,2,177,1,88,1,89,2021.4186,0.004855000000134169,0,0
"192.168.11.9",50375,"192.168.11.3",161,2,179,1,89,1,90,2021.424073,0.007244000000127926,98288.23854050612,99392.60077129833
"192.168.11.9",50376,"192.168.11.3",161,2,1156,1,578,1,578,2021.431927,0.20615699999984827,22429.507608295637,22429.507608295637
"192.168.11.9",55437,"224.0.0.252",5355,2,150,2,150,0,0,2021.581846,0.41068700000005265,2921.933248434565,0
"192.168.11.9",52600,"224.0.0.252",5355,1,75,1,75,0,0,2021.690611,0,0,0
"192.168.11.9",52600,"192.168.11.3",5355,1,106,0,0,1,106,2021.813414,0,0,0
"192.168.11.9",56239,"224.0.0.252",5355,1,75,1,75,0,0,2021.816631,0,0,0
"192.168.11.9",56239,"192.168.11.3",5355,1,106,0,0,1,106,2021.912492,0,0,0
"192.168.11.9",50886,"224.0.0.252",5355,2,150,2,150,0,0,2023.937333,0.41076299999986077,2921.3926278666936,0
"192.168.11.9",55571,"224.0.0.252",5355,2,150,2,150,0,0,2026.293636,0.41098699999997734,2919.8003829806444,0
"192.168.11.9",62280,"239.255.255.250",1900,4,864,4,864,0,0,2028.398918,3.0016569999997955,2302.7281264982876,0
"192.168.11.9",59902,"224.0.0.252",5355,2,150,2,150,0,0,2028.650918,0.41039999999998145,2923.9766081872667,0
"192.168.11.9",53059,"224.0.0.252",5355,2,150,2,150,0,0,2031.008352,0.4103069999998752,2924.6393554103756,0
"192.168.11.9",61805,"224.0.0.252",5355,2,150,2,150,0,0,2044.175202,0.4100270000001274,2926.636538568502,0
"192.168.11.9",57428,"192.168.11.1",53,2,421,1,75,1,346,2048.683455,0.0238590000003569,25147.742989690465,116014.92099243867
"192.168.11.9",64645,"224.0.0.252",5355,1,75,1,75,0,0,2049.213552,0,0,0
"192.168.11.9",54534,"224.0.0.252",5355,2,150,2,150,0,0,2049.215859,0.4101650000002337,2925.65187180602,0
